Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Shinella;Unassigned	12	0	0	0	6	0	0	40	0	8	15	9	0	0	0	6	8	17
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;SC-I-84;Incertae_Sedis;Unassigned	17	18	0	0	9	0	0	15	7	12	4	0	13	0	13	6	10	0
Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;Desertimonas;Unassigned	13	14	0	0	0	11	19	12	0	0	0	0	0	0	0	9	0	7
Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Erwiniaceae;Unassigned;Unassigned	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Roseateles;Unassigned	0	0	0	0	0	0	0	0	0	0	13	0	0	30	0	0	15	0
Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales;Iamiaceae;Iamia;Unassigned	0	0	0	6	0	0	23	0	11	0	0	0	9	8	0	0	0	9
Bacteria;Chlamydiota;Chlamydiia;Chlamydiales;cvE6;Incertae_Sedis;Unassigned	0	2	3	0	2	6	7	4	5	9	0	0	0	3	19	4	0	11
Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Rhizorhabdus;Unassigned	0	0	10	11	11	4	0	0	0	0	7	0	2	7	0	0	0	7
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Chryseobacterium;Unassigned	6	0	11	1	4	1	0	20	9	8	10	3	0	0	5	66	0	4
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Unassigned	0	0	0	31	0	29	0	10	16	0	14	0	0	0	0	10	0	11
Bacteria;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Rubritaleaceae;Luteolibacter;Unassigned	0	2	7	0	0	0	0	10	4	0	7	10	8	6	0	9	4	0
Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Arenimonas;Unassigned	9	0	15	13	18	6	6	0	0	20	46	0	6	9	25	8	5	15
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Cellulomonadaceae;Cellulomonas;Unassigned	0	6	0	0	0	3	26	7	10	14	14	11	28	0	9	0	7	10
Bacteria;Bacillota;Bacilli;Bacillales;Unassigned;Unassigned;Unassigned	26	9	0	0	0	15	0	0	0	16	0	20	0	0	3	0	0	0
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;Unassigned	0	0	0	9	0	16	0	6	0	14	0	0	0	6	11	0	0	0
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Unassigned;Unassigned	25	21	9	0	11	0	0	0	13	0	21	25	0	0	0	0	0	3
Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Salinispira;Unassigned	1	0	3	4	0	0	2	6	7	3	2	3	0	6	9	0	0	8
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Alcaligenaceae;Unassigned;Unassigned	0	0	0	0	0	0	0	21	0	43	0	25	0	0	0	0	0	0
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae;TM7a;Unassigned	0	0	6	0	22	2	0	16	3	7	10	0	6	0	12	0	0	13
Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Hirschia;Unassigned	10	6	0	5	0	2	11	9	8	7	3	10	6	0	5	5	17	8
Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Ellin6055;Unassigned	16	0	0	11	10	14	26	23	8	6	0	0	16	8	9	17	0	9
Bacteria;Bacteroidota;Bacteroidia;Unassigned;Unassigned;Unassigned;Unassigned	3	3	8	0	0	0	3	3	2	0	4	0	7	6	1	13	6	6
Bacteria;Verrucomicrobiota;Verrucomicrobiia;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter;Unassigned	3	5	0	0	0	4	29	5	17	4	8	27	8	5	14	4	0	3
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Unassigned;Unassigned	0	8	16	8	5	0	0	0	0	7	0	0	0	0	0	0	2	4
Bacteria;Bacillota;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Planifilum;Unassigned	9	12	0	12	2	0	0	25	16	0	0	0	0	0	7	0	0	11
Bacteria;Myxococcota;Polyangiia;Unassigned;Unassigned;Unassigned;Unassigned	0	0	0	7	0	0	0	0	0	0	8	7	5	3	0	5	9	10
Bacteria;Chloroflexota;KD4-96;Incertae_Sedis;Incertae_Sedis;Incertae_Sedis;Unassigned	0	0	0	0	0	0	18	0	13	0	0	29	0	0	9	0	0	0
Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;Ilumatobacter;Unassigned	0	0	0	9	0	5	12	0	0	0	0	5	3	0	8	0	2	0
Bacteria;Armatimonadota;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;Incertae_Sedis;Unassigned	0	0	0	2	0	4	10	8	10	8	4	0	0	7	0	0	6	5
Bacteria;Actinomycetota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Unassigned;Unassigned	0	13	0	0	6	14	0	0	0	0	0	0	0	0	0	0	0	17
Bacteria;Unassigned;Unassigned;Unassigned;Unassigned;Unassigned;Unassigned	4	10	3	9	5	4	26	3	22	6	11	10	9	3	9	1	2	16
Bacteria;Acidobacteriota;Acidobacteriae;Bryobacterales;Bryobacteraceae;Bryobacter;Unassigned	10	8	0	4	0	6	7	3	4	0	14	0	0	0	0	0	0	3
Bacteria;Thermodesulfobacteriota;Incertae_Sedis;Incertae_Sedis;Incertae_Sedis;Incertae_Sedis;Unassigned	5	6	0	4	0	0	7	0	6	5	0	17	7	6	13	0	3	0
Bacteria;Verrucomicrobiota;Verrucomicrobiia;Opitutales;Opitutaceae;Unassigned;Unassigned	0	0	0	0	0	4	0	0	0	0	4	18	14	8	11	0	0	0
Bacteria;Verrucomicrobiota;Verrucomicrobiia;Pedosphaerales;Pedosphaeraceae;Incertae_Sedis;Unassigned	5	8	0	0	0	0	13	0	0	7	7	6	7	6	29	6	6	11
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Metabacillus;Unassigned	0	12	0	0	6	0	0	16	7	0	0	0	0	0	0	0	0	0
Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Catellatospora;Unassigned	0	0	11	0	0	0	0	0	0	0	11	0	0	0	5	6	0	13
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Intrasporangiaceae;Oryzobacter;Unassigned	0	0	0	0	0	0	16	12	0	0	0	0	7	0	13	0	0	0
Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Allorhizocola;Unassigned	39	47	0	9	28	0	9	0	0	0	6	0	0	7	0	0	13	0
Bacteria;Verrucomicrobiota;Verrucomicrobiia;Pedosphaerales;Pedosphaeraceae;Unassigned;Unassigned	13	0	0	0	0	12	0	0	0	0	5	0	6	0	0	0	9	0
Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Saccharothrix;Unassigned	8	0	11	0	0	0	0	18	0	0	0	0	0	0	6	0	0	0
Bacteria;Bacillota;Bacilli;Brevibacillales;Brevibacillaceae;Brevibacillus;Unassigned	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Cyanobacteriota;Cyanobacteriia;Cyanobacteriales;Coleofasciculaceae;Microcoleus_PCC-7113;Unassigned	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Intrasporangiaceae;Unassigned;Unassigned	12	0	0	0	0	11	0	0	0	0	0	16	0	7	0	11	0	15
Bacteria;Myxococcota;Polyangiia;Polyangiales;Polyangiaceae;Pajaroellobacter;Unassigned	7	13	0	10	0	6	17	0	16	0	0	0	0	7	5	0	0	8
Bacteria;Myxococcota;Polyangiia;Nannocystales;Nannocystaceae;Incertae_Sedis;Unassigned	0	0	4	7	0	4	0	0	0	0	5	8	0	6	0	7	0	0
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Terribacillus;Unassigned	0	0	0	0	0	0	30	0	7	0	0	0	0	0	0	0	0	4
Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;Unassigned;Unassigned	0	23	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;OM27_clade;Unassigned	0	9	0	0	12	0	15	0	0	0	11	0	2	0	15	0	5	11
Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales;Incertae_Sedis;Incertae_Sedis;Unassigned	9	7	0	0	1	0	18	27	16	0	13	11	0	0	12	0	0	14
Bacteria;Actinomycetota;Acidimicrobiia;Microtrichales;Ilumatobacteraceae;Unassigned;Unassigned	0	0	0	0	2	0	0	0	6	5	24	10	0	5	0	6	0	0
Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Rhizocola;Unassigned	0	0	0	0	0	0	0	7	12	0	0	0	8	0	0	7	0	0
Bacteria;Pseudomonadota;Gammaproteobacteria;Unassigned;Unassigned;Unassigned;Unassigned	3	8	12	9	15	6	13	5	5	5	6	4	17	12	7	3	7	17
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiaceae;Hyphomicrobium;Unassigned	0	0	27	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;Unassigned	0	0	8	0	7	0	1	0	0	0	0	4	0	10	0	0	0	0
Bacteria;Chloroflexota;TK10;Incertae_Sedis;Incertae_Sedis;Incertae_Sedis;Unassigned	15	17	0	15	0	16	9	0	0	28	0	8	18	0	9	0	9	8
Bacteria;Verrucomicrobiota;Verrucomicrobiia;Opitutales;Opitutaceae;Oleiharenicola;Unassigned	0	0	0	0	0	0	12	11	5	0	0	8	0	0	8	4	8	0
Bacteria;Cyanobacteriota;Cyanobacteriia;Cyanobacteriales;Incertae_Sedis;Incertae_Sedis;Unassigned	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	8	0	0
Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;FFCH7168;Unassigned	3	6	0	0	0	0	0	12	4	7	0	0	5	3	0	5	6	0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Nonomuraea;Unassigned	0	5	0	9	0	5	10	0	0	0	0	0	7	0	0	0	21	0
Bacteria;Bacillota;Bacilli;Paenibacillales;Paenibacillaceae;Ammoniphilus;Unassigned	0	0	6	4	0	3	0	11	0	0	0	0	0	0	0	0	0	0
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Variibacter;Unassigned	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	18	0	0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Microscillaceae;Hassallia;Unassigned	0	0	0	0	0	0	0	0	0	6	0	7	0	0	8	0	8	0
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Pseudorhodoferax;Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Unassigned;Unassigned	0	10	6	10	2	0	0	0	0	4	0	0	0	23	0	5	2	3
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Intrasporangiaceae;Intrasporangium;Unassigned	0	8	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Bacteria;Myxococcota;Polyangiia;Nannocystales;Nannocystaceae;Nannocystis;Unassigned	0	0	0	0	0	1	0	0	12	9	7	5	9	7	16	0	5	11
Bacteria;Myxococcota;Polyangiia;Polyangiales;Polyangiaceae;Unassigned;Unassigned	0	0	18	0	0	0	0	0	26	11	0	0	0	18	5	17	0	0
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Cryobacterium;Unassigned	0	0	0	0	0	0	0	0	8	0	15	0	0	2	0	0	0	0
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Ciceribacter;Unassigned	8	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	4
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Promicromonosporaceae;Antribacter;Unassigned	0	0	0	0	0	0	0	0	4	0	0	0	4	0	6	5	0	4
Bacteria;Pseudomonadota;Gammaproteobacteria;Gammaproteobacteria_Incertae_Sedis;Unknown_Family;Candidatus_Ovatusbacter;Unassigned	0	9	0	7	10	0	3	0	0	0	8	0	0	2	0	6	0	0
Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Lysinibacillus;Unassigned	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0
Bacteria;Actinomycetota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Umezawaea;Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0
Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Rhodanobacteraceae;Dokdonella;Unassigned	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	17
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Promicromonosporaceae;Cellulosimicrobium;Unassigned	10	0	0	0	0	0	0	0	0	0	0	8	9	0	6	0	0	0
Bacteria;Bacillota;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Shimazuella;Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	17	0	0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;NS9_marine_group;Incertae_Sedis;Unassigned	0	4	0	0	0	0	0	6	6	4	0	0	6	6	3	4	0	7
Bacteria;Bacillota;Bacilli;Alicyclobacillales;Alicyclobacillaceae;Tumebacillus;Unassigned	2	0	0	0	0	1	8	0	0	7	0	0	0	1	0	11	0	0
Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;SM1A02;Unassigned	12	5	2	6	0	6	15	0	0	7	7	6	8	0	8	8	7	12
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Unassigned;Unassigned	4	0	0	4	0	0	0	0	4	4	0	0	0	0	0	0	0	3
Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;Unassigned;Unassigned	3	4	0	4	0	0	0	5	0	0	0	0	0	0	0	0	5	0
Bacteria;Actinomycetota;Actinobacteria;Streptosporangiales;Streptosporangiaceae;Sphaerisporangium;Unassigned	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Rhodoplanes;Unassigned	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Unassigned;Unassigned	0	0	0	0	0	0	0	0	0	11	0	18	0	0	0	0	0	0
Bacteria;Candidatus_Kapabacteria;Kapabacteria;Kapabacteriales;Incertae_Sedis;Incertae_Sedis;Unassigned	3	2	3	0	7	0	4	10	2	0	0	0	0	0	4	6	1	0
Bacteria;Bacillota;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Novibacillus;Unassigned	0	0	8	0	0	2	0	0	5	0	0	0	0	0	0	5	0	0
Bacteria;Bacillota;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Romboutsia;Unassigned	0	0	0	0	0	0	8	0	0	0	0	11	0	0	0	0	0	0
Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Unassigned;Unassigned;Unassigned	0	0	3	1	0	0	0	0	0	0	2	2	0	0	0	19	2	1
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia;Unassigned	0	0	11	8	0	0	0	0	0	0	0	0	0	3	0	0	0	0
Bacteria;Cyanobacteriota;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Nostoc_PCC-7107;Unassigned	0	0	0	0	0	8	0	0	0	0	0	8	6	0	0	0	11	0
Bacteria;Planctomycetota;OM190;Incertae_Sedis;Incertae_Sedis;Incertae_Sedis;Unassigned	0	0	0	0	0	0	4	12	2	4	0	10	0	2	10	2	0	0
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Cystobacter;Unassigned	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0
Bacteria;Cyanobacteriota;Cyanobacteriia;Cyanobacteriales;Nostocaceae;Unassigned;Unassigned	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Bdellovibrio;Unassigned	8	0	0	8	17	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Amb-16S-1323;Incertae_Sedis;Unassigned	0	6	0	0	0	0	0	0	0	0	7	0	5	0	0	0	0	0
Bacteria;Planctomycetota;vadinHA49;Incertae_Sedis;Incertae_Sedis;Incertae_Sedis;Unassigned	0	0	2	0	0	2	4	8	0	0	19	5	0	0	4	0	3	0
Bacteria;Pseudomonadota;Gammaproteobacteria;Acidiferrobacterales;Acidiferrobacteraceae;Sulfurifustis;Unassigned	0	0	4	0	0	0	5	0	0	0	8	0	4	0	0	17	0	0
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Unassigned;Unassigned;Unassigned	0	0	17	0	0	6	4	0	0	0	0	0	0	0	0	0	7	1
Bacteria;Bacillota;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;Sporacetigenium;Unassigned	0	0	15	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
Bacteria;Bdellovibrionota;Bdellovibrionia;Bdellovibrionales;Pseudobdellovibrionaceae;Pseudobdellovibrio;Unassigned	0	0	0	0	7	0	0	0	3	0	3	0	0	0	0	2	0	2
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Incertae_Sedis;Incertae_Sedis;Unassigned	0	0	0	0	0	8	10	0	6	0	0	0	0	0	0	0	0	0
Bacteria;Pseudomonadota;Alphaproteobacteria;Azospirillales;Incertae_Sedis;Incertae_Sedis;Unassigned	0	0	0	0	0	4	5	0	0	0	9	0	0	0	0	0	0	0
Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Incertae_Sedis;Unassigned	0	0	0	0	4	0	0	10	1	0	0	13	4	0	0	2	0	0
Bacteria;Actinomycetota;Actinobacteria;Micromonosporales;Micromonosporaceae;Allocatelliglobosispora;Unassigned	0	0	0	0	0	0	0	0	0	0	8	0	6	0	0	0	0	0
Bacteria;Bacillota;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Turicibacter;Unassigned	0	0	0	0	2	0	5	0	0	0	0	0	4	0	4	0	0	0
Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Unassigned;Unassigned	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	6	0	0
Bacteria;Incertae_Sedis;Incertae_Sedis;SJA-28;Incertae_Sedis;Incertae_Sedis;Unassigned	2	0	0	0	0	3	0	0	0	14	2	4	0	0	0	0	0	5
Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Rhodanobacteraceae;Rudaea;Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
Bacteria;Gemmatimonadota;Gemmatimonadia;Gemmatimonadales;Gemmatimonadaceae;Gemmatimonas;Unassigned	3	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	6	0
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Xanthobacteraceae;Rhodopseudomonas;Unassigned	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Ellin6067;Unassigned	9	0	0	0	0	0	0	6	0	6	0	0	0	0	3	0	0	0
Bacteria;Bacteroidota;Bacteroidia;Chitinophagales;Saprospiraceae;Incertae_Sedis;Unassigned	0	0	0	0	0	0	0	7	0	0	0	0	0	3	0	7	0	4
Bacteria;Pseudomonadota;Alphaproteobacteria;Reyranellales;Reyranellaceae;Incertae_Sedis;Unassigned	0	0	0	0	0	2	0	0	0	0	0	0	0	0	13	0	0	0
Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Unassigned;Unassigned;Unassigned	1	0	0	0	0	5	1	0	0	8	0	0	0	0	0	0	0	0
Bacteria;Bacillota;Bacilli;Bacillales;Planococcaceae;Paenisporosarcina;Unassigned	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
Bacteria;Chloroflexota;Chloroflexia;Chloroflexales;Chloroflexaceae;Chloronema;Unassigned	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	7	0	0
Bacteria;Bacillota;Clostridia;Incertae_Sedis;Incertae_Sedis;Lutispora;Unassigned	4	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Alkalicoccobacillus;Unassigned	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Microcella;Unassigned	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	5
Bacteria;Pseudomonadota;Gammaproteobacteria;Rickettsiellales;Rickettsiellaceae;Incertae_Sedis;Unassigned	0	6	1	4	7	0	8	0	12	5	0	0	0	5	0	2	2	10
Bacteria;Actinomycetota;Actinobacteria;Micrococcales;Microbacteriaceae;Pseudolysinimonas;Unassigned	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudohongiellaceae;BIyi10;Unassigned	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Bdellovibrionota;Bacteriovoracia;Bacteriovoracales;Bacteriovoracaceae;Bacteriovorax;Unassigned	0	0	0	0	0	3	0	0	1	0	0	0	0	4	0	2	0	0
Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;Fibrobacteraceae;possible_genus_04;Unassigned	4	0	4	0	3	4	0	11	0	3	0	4	0	4	10	0	0	0
Bacteria;Myxococcota;Myxococcia;Myxococcales;Myxococcaceae;Incertae_Sedis;Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0
Bacteria;Pseudomonadota;Alphaproteobacteria;Micropepsales;Micropepsaceae;Incertae_Sedis;Unassigned	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Bacillota;Bacilli;Bacillales;Bacillaceae;Gracilibacillus;Unassigned	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Hyphomicrobiales_Incertae_Sedis;Phreatobacter;Unassigned	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteriota;Blastocatellia;Blastocatellales;Blastocatellaceae;OLB17;Unassigned	0	0	0	0	0	0	0	0	0	0	0	3	3	0	3	0	0	0
Bacteria;Chloroflexota;Anaerolineae;Ardenticatenales;Incertae_Sedis;Incertae_Sedis;Unassigned	0	0	0	0	0	0	0	0	5	0	0	7	0	0	16	3	0	0
Bacteria;Pseudomonadota;Gammaproteobacteria;R7C24;Incertae_Sedis;Incertae_Sedis;Unassigned	0	0	7	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Cryptosporangiaceae;Cryptosporangium;Unassigned	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinomycetota;Acidimicrobiia;Actinomarinales;Incertae_Sedis;Incertae_Sedis;Unassigned	0	0	0	0	3	0	12	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Patescibacteria;Unassigned;Unassigned;Unassigned;Unassigned;Unassigned	0	0	0	0	0	2	4	0	0	2	1	0	0	4	0	1	0	0
Bacteria;Chloroflexota;Anaerolineae;Ardenticatenales;Ardenticatenaceae;Incertae_Sedis;Unassigned	4	0	0	0	0	0	0	0	0	12	0	0	0	6	0	0	0	0
Bacteria;Chloroflexota;Gitt-GS-136;Incertae_Sedis;Incertae_Sedis;Incertae_Sedis;Unassigned	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0
Bacteria;Elusimicrobiota;Elusimicrobia;MVP-88;Incertae_Sedis;Incertae_Sedis;Unassigned	0	0	0	0	0	0	0	2	0	0	0	10	0	7	9	5	3	0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prolixibacteraceae;Mangrovibacterium;Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Unassigned;Unassigned;Unassigned	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;SAR324_clade(Marine_group_B);Incertae_Sedis;Incertae_Sedis;Incertae_Sedis;Candidatus_Nitrosoarchaeum;Unassigned	3	0	3	0	0	1	3	13	0	0	0	0	0	0	0	0	0	0
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;LWQ8;Incertae_Sedis;Unassigned	0	6	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;mle1-7;Unassigned	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	4
Bacteria;Myxococcota;Polyangiia;Polyangiales;Polyangiaceae;Labilithrix;Unassigned	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Beijerinckiaceae;Methylorubrum;Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Rhodanobacteraceae;Ahniella;Unassigned	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	2	0
Bacteria;Actinomycetota;Actinobacteria;Frankiales;Sporichthyaceae;Incertae_Sedis;Unassigned	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Verrucomicrobiota;Verrucomicrobiia;Verrucomicrobiales;Verrucomicrobiaceae;Roseimicrobium;Unassigned	0	3	0	0	0	0	0	6	0	0	0	0	0	4	0	0	3	0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Cloacibacterium;Unassigned	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Verrucomicrobiota;Verrucomicrobiia;Pedosphaerales;Pedosphaeraceae;Ellin516;Unassigned	0	0	4	0	0	0	0	7	5	0	0	6	0	0	0	0	0	0
Bacteria;Pseudomonadota;Gammaproteobacteria;Burkholderiales;Rhodocyclaceae;Uliginosibacterium;Unassigned	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
