Feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	sig
PWY-5899	5226.15786732625	0.724973753290213	0.0754395164987177	110.824699261378	8.60443436460148e-25	5.60722306093197e-23	Not Significant
PWY-5910	1614.3938074551	0.636921514038289	0.261486549880337	6.14730900042019	0.046251818345873	0.105757081714832	Not Significant
PWY-5913	18096.3079954259	-0.00269705865303652	0.0218246002607151	2.8685975761436	0.238282391902351	0.351578925410639	Not Significant
PWY-5918	15951.8385654416	-0.0256246413396427	0.0201874409715835	1.61208656972053	0.446621729724705	0.566977585462207	Not Significant
PWY-5920	10860.7561413103	0.0703920547701902	0.0506119492262339	3.81303831015401	0.148596729590939	0.238120169139578	Not Significant
PWY-5941	3352.98439915339	-0.16246581841628	0.195264385220093	1.94017563524915	0.379049749393166	0.502401532246535	Not Significant
PWY-5971	17580.9045513944	-0.0403210184200414	0.0357972047947198	1.27535232536331	0.528519190706729	0.645784386144784	Not Significant
PWY-5973	26498.2476060599	-0.00618740925296071	0.0261081471970685	8.77098983784356	0.0124567215412826	0.0358130744311876	Not Significant
PWY-5989	21298.8629110471	-0.0663398446289309	0.0607789924142939	1.43815383576271	0.487201775703559	0.606674822611757	Not Significant
PWY-6071	1852.24509926428	0.337239181916792	0.0903181598562216	18.7498181142458	8.48259492115735e-05	0.000510405733162387	Not Significant
PWY-6107	1473.55094131684	0.0966989635060385	0.131250884922141	0.813393905838268	0.665845942398936	0.772539357501436	Not Significant
PWY-6121	20067.2036814146	-0.00205965260721364	0.00807129069541229	0.102818931535978	0.949889643598835	0.953952642495508	Not Significant
PWY-6122	19615.4836043633	0.00871180937067182	0.00949729661165339	0.986566872023502	0.610618173356505	0.725689075326424	Not Significant
PWY-6123	17109.6573300662	-0.00281848541882756	0.00888213332489731	0.46610999805435	0.792110007046465	0.855965349458786	Not Significant
PWY-6125	20262.0715633922	-0.00706120806726119	0.00792043214085299	4.72996264573388	0.0939510550884497	0.176609916055692	Not Significant
PWY-6126	20809.5771447441	-0.00618275591938532	0.00805086513501451	2.28420339406395	0.319147564973969	0.438411403844286	Not Significant
PWY-6147	17179.0918320911	0.0248243073307878	0.0110763179558191	8.47264209155199	0.0144606943349057	0.0403866534639152	Not Significant
PWY-6151	9677.78419148553	-0.0999040963712226	0.0493437305591043	6.98497146384886	0.0304251493318681	0.0772482687581847	Not Significant
PWY-6163	17925.2488696141	0.0165865952469946	0.00860344676965563	4.03732170956866	0.13283322901081	0.221956378389857	Not Significant
PWY-6165	0.609778917746156	-2.72174135381882	3.6642012031217	0.903814260676306	0.636413270465935	NA	Not Significant
PWY-6167	1.45579409553632	3.91759476347423	3.65078385669601	1.40667578973861	0.494930517541385	NA	Not Significant
PWY-6174	386.420799249334	0.465596490744874	0.297075235367712	4.07911593982868	0.130086200185699	0.219240104623312	Not Significant
PWY-6182	1918.01032681997	-0.0229461321036992	0.116143811591769	2.81175860835157	0.24515139900373	0.359004483185238	Not Significant
PWY-6185	1398.79681090586	0.23889654159226	0.112335869697672	11.2251421735341	0.00365166852111404	0.0122203756077401	Not Significant
PWY-621	6674.53866259749	-0.320699195466326	0.112885631094949	8.57721205976907	0.0137240428752346	0.0386050414691851	Not Significant
PWY-6210	634.002049248396	0.0413254841794731	0.175445690883917	0.243634194189895	0.885310279517175	0.913341211850173	Not Significant
PWY-622	27.3505549856481	0.611348376251836	2.96711385439138	0.0447414949772877	0.977877622163837	0.977877622163837	Not Significant
PWY-6263	3703.72839150717	0.513554117623813	0.186405745069066	7.60141627882996	0.0223549358385866	0.0594610878427712	Not Significant
PWY-6269	9230.04177823301	-0.21971338346641	0.0506502256767977	24.5602604765938	4.64309105304603e-06	3.63089720348199e-05	Not Significant
PWY-6277	19615.4836043633	0.00871180937067182	0.00949729661165339	0.986566872023502	0.610618173356505	0.725689075326424	Not Significant
PWY-6282	19939.3650210973	-0.0616658202498275	0.0599962443577332	1.53835164700183	0.463394830098836	0.58259607256799	Not Significant
PWY-6317	11447.5441126907	0.0265661073106476	0.0661892775392649	0.835629229014501	0.658484290544875	0.766271897628114	Not Significant
PWY-6338	1623.00550912241	0.375199152715231	0.195483732441679	4.08928721090825	0.129426308589146	0.21907223661626	Not Significant
PWY-6339	4479.60805552357	-0.157237092989629	0.0985099619493455	3.45088202301258	0.17809449273095	0.279658420312455	Not Significant
PWY-6349	1.5067244090964	3.91759389239493	3.65078385669562	1.41711388071844	0.492354181511403	0.611144396733202	Not Significant
PWY-6350	0.95355262583752	3.33353082004882	3.66079770736779	1.14183481692228	0.565006858788256	NA	Not Significant
PWY-6353	17898.1814061987	-0.0370801852298422	0.0235179789654628	2.48988071037695	0.287958082824151	0.403554159083309	Not Significant
PWY-6383	6544.81429098568	0.162608436953388	0.137611701914119	4.35478687755142	0.113336564656022	0.20142998536593	Not Significant
PWY-6385	17367.5985931276	-0.0022635267335741	0.00853107502119187	1.32114970148652	0.516554307499185	0.633143367499001	Not Significant
PWY-6386	17424.7966325676	-0.00349484157085111	0.00847583006651865	1.05187830175853	0.591000065421796	0.708857409313096	Not Significant
PWY-6387	17936.7598808407	0.00418761885298582	0.0086190956728088	1.84803931654218	0.396920345981424	0.519049683206478	Not Significant
PWY-6396	1112.81018171566	0.37048476821207	0.155416950645456	7.11080348242854	0.0285698949061679	0.0734922954494187	Not Significant
PWY-6397	139.954631027155	0.375388855222915	0.417490629436896	1.01050597522254	0.603352915304498	0.721440336036877	Not Significant
PWY-6404	432.797028301538	0.349844927540431	0.687000475109465	0.540007640328241	0.763376578107469	0.84078941419724	Not Significant
PWY-6467	10552.3857658766	-0.171690487130185	0.0707892367747344	6.42453427091556	0.0402652229993349	0.0959981841020728	Not Significant
PWY-6470	978.887203988374	0.0865945090821871	0.304070896285161	0.518467487504211	0.771642635317409	0.845132410109544	Not Significant
PWY-6471	1108.28659195586	0.071952840632832	0.320588515091959	0.693531556930623	0.706970896675548	0.801233682898954	Not Significant
PWY-6478	964.076560151478	0.343959679541717	0.175385524172752	4.33116717963702	0.114682987240571	0.201986702752537	Not Significant
PWY-6505	1373.08604412968	0.0578705970992834	0.144796275522612	0.465177462847066	0.792479428399183	0.855965349458786	Not Significant
PWY-6507	4410.87867164513	-0.308949987898788	0.108953246356105	14.303602437823	0.000783451641723052	0.00329386657971735	Not Significant
PWY-6519	15562.1709881478	-0.187948880020094	0.0689060552155885	7.70249586010749	0.0212531973786292	0.0573103460347864	Not Significant
PWY-6545	10444.6350813863	0.262849290456964	0.0935345985892629	14.8312007784379	0.000601790975805477	0.00276823848870519	Not Significant
PWY-6562	461.09313671424	-0.109068566425518	0.272301275640248	5.51306841762215	0.063511504973412	0.134232424024887	Not Significant
PWY-6588	1782.78874852492	0.269251985338436	0.199321192241671	2.526183654622	0.282778371618163	0.397720659362236	Not Significant
PWY-6590	627.081053147075	1.22863725793223	0.385728089706785	30.1395035037249	2.85292247609779e-07	2.9355070740901e-06	Up
PWY-6608	16322.3812497347	-0.0544109785663528	0.0273203707230691	4.97258574388098	0.0832178948508022	0.160286684170757	Not Significant
PWY-6609	12170.9507004477	0.0228850168515132	0.0377200065804549	0.414160425685566	0.812954437985662	0.870172562663339	Not Significant
PWY-6612	15769.6657387546	-0.0448178262220159	0.013736847630863	14.4272367513375	0.000736487440125405	0.0031644680119674	Not Significant
PWY-6628	16866.4964016387	-0.081639293763954	0.0206176822261485	15.756164239596	0.000378959158539488	0.0018292966788758	Not Significant
PWY-6629	3.63054328894764	1.08389046007144	2.15176557100383	0.339423049148323	0.843908228271072	0.884788178369258	Not Significant
PWY-6630	16662.4797178714	-0.0918614457389239	0.0201968111349713	20.722803173906	3.16300927928681e-05	0.000199473649709862	Not Significant
PWY-6641	144.83257547269	1.11254897832126	0.634279400426526	3.77759312133975	0.151253724032794	0.241388596313561	Not Significant
PWY-6654	0.783214226094048	3.0122566284495	3.66828099949558	1.00652460604532	0.604555196939212	NA	Not Significant
PWY-6690	182.704864279559	-0.0117232552255797	0.559458685437435	0.290646676784178	0.864742643406545	0.894482469767088	Not Significant
PWY-6700	12521.4496182358	-0.0422546938575016	0.0556496234973845	3.06347258277003	0.216160024509353	0.3282449343648	Not Significant
PWY-6703	12308.8249210095	-0.0339285635071007	0.0519731983788727	2.09433018242908	0.350931198213932	0.47478926817179	Not Significant
PWY-6708	15909.3639121997	-0.185727455099165	0.0475495021909102	15.9395418239399	0.000345758185883558	0.00168989313350589	Not Significant
PWY-6713	0.728169055779958	1.2545063352296	2.10449341232998	0.431170810322534	0.806069424829062	NA	Not Significant
PWY-6728	2928.64400470315	-0.31303595027043	0.156261869825745	4.66035554822759	0.0972784519616767	0.181989831181893	Not Significant
PWY-6731	372.199774812186	0.0206319061514868	0.311237226826485	3.36965701169487	0.185476237318816	0.290084835166628	Not Significant
PWY-6737	12490.3373781997	0.0445080904440022	0.0322671187855871	5.20492378651642	0.0740909494913174	0.147053610411701	Not Significant
PWY-6749	772.067884877311	0.290825579363828	0.199961395478711	2.71436705077062	0.257384674457376	0.37411675729678	Not Significant
PWY-6876	1782.78874852492	0.269251985338436	0.199321192241671	2.526183654622	0.282778371618163	0.397720659362236	Not Significant
PWY-6891	598.283226574578	1.09767146813988	0.443567517667647	33.5283817253208	5.2408824009938e-08	6.20965157208659e-07	Up
PWY-6892	1469.1437727945	0.649638970826845	0.301872638353586	5.01597402225082	0.0814319960673793	0.157921305284927	Not Significant
PWY-6895	2414.40705195577	0.944137861674789	0.376490966761909	36.8968714246599	9.72626661894117e-09	1.35820366000214e-07	Not Significant
PWY-6897	17237.9156992776	-0.033344321337207	0.0113655060410361	9.3276320365789	0.00943040704575102	0.0285836368596019	Not Significant
PWY-6901	8734.62551704455	0.161960355901227	0.0530014350264261	13.6154723293777	0.00110519204283859	0.00450135509114466	Not Significant
PWY-6906	24.5980769281696	2.45481236423914	2.27400521082049	1.38950511742857	0.499197954887936	0.617678482155642	Not Significant
PWY-6919	14.2545799951838	0.619047693223067	3.31294182028515	0.138753578794265	0.932975078725078	0.949982436931004	Not Significant
PWY-6942	11.80424105388	7.37987669769966	3.30225781288815	3.81753107078958	0.148263299467946	0.238120169139578	Not Significant
PWY-6944	306.889580123939	-0.0770490788517351	0.498651391970127	0.885550552105485	0.64225152016863	0.749612968316222	Not Significant
PWY-6948	70.6368571120618	0.266988742948474	0.684763159902322	0.65538175441236	0.720585734755893	0.81195683656932	Not Significant
PWY-6957	437.466012996164	0.113824261970509	0.206038058541273	3.91819781372325	0.140985404681124	0.23161887911899	Not Significant
PWY-6969	25079.1213875455	-0.0208448187727709	0.0123090924344174	5.85880490774463	0.0534289548734797	0.119375550603032	Not Significant
PWY-6992	1576.81266269466	-0.432594137232242	0.177350924397481	7.84456590313926	0.0197958501512387	0.0541271147491911	Not Significant
PWY-7003	1211.10889484545	1.33625901909904	0.296670554780737	46.806843714978	6.85524577282174e-11	1.67525068573331e-09	Up
PWY-7007	6502.12554939995	-0.00912225160338112	0.133195655803702	3.4909611695121	0.174561077412315	0.275215247049254	Not Significant
PWY-7013	15.887267458313	-22.7843057750622	3.63160602987464	5.05584804804786	0.0798245622694264	0.156057019236729	Not Significant
PWY-7046	192.369980175379	-0.0130273345101653	0.236639768844805	0.685569353119291	0.709791029753408	0.802104892004574	Not Significant
PWY-7090	2407.96365437809	-0.260540624944508	0.105740323625646	6.34486300625636	0.0419015900901646	0.0986959140075565	Not Significant
PWY-7094	31520.8836747904	-0.110819540993547	0.0277515846585407	17.5476588174827	0.000154729920580412	0.000852104210520295	Not Significant
PWY-7097	1623.00550912241	0.375199152715231	0.195483732441679	4.08928721090825	0.129426308589146	0.21907223661626	Not Significant
PWY-7098	1771.08609062449	0.360818664156736	0.189611091729866	4.05102497079417	0.131926215601246	0.221386911159173	Not Significant
PWY-7111	38938.1135090835	-0.130278113483084	0.0202154784234991	42.5338241953618	5.80627269481504e-10	1.08107267793937e-08	Not Significant
PWY-7159	2749.83943244538	0.577104485347476	0.201248368655885	12.0109294888296	0.00246524337424783	0.00887494388821678	Not Significant
PWY-7184	18158.3097407513	-0.0665379186994893	0.0124546257761892	29.7971563627155	3.38555370683679e-07	3.22866219359314e-06	Not Significant
PWY-7187	5890.78252534025	-0.177956423610835	0.130368626598598	1.97046875444624	0.373351711543854	0.499636317243233	Not Significant
PWY-7196	12884.2067272822	0.0679046600556085	0.0284809944697741	5.71163831489213	0.0575086931467054	0.125619547599787	Not Significant
PWY-7197	17183.8373480837	-0.0115872768964964	0.0105056987537786	3.95090439711188	0.138698578763002	0.230579684324608	Not Significant
PWY-7198	1.75409827908786	-4.66007419673978	3.63942297743749	3.26701005892552	NA	NA	Not Significant
PWY-7199	11757.1418800395	-0.127686586563436	0.0318607011719698	16.305302161721	0.000287970912595719	0.00150128835766568	Not Significant
PWY-7200	13401.4766943363	-0.0480642608406258	0.0197307342955954	6.01338077336729	0.0494550854141351	0.112037421997391	Not Significant
PWY-7208	21503.6557005892	0.0150886469788943	0.00848764118812239	8.32932939544818	0.0155349229219377	0.0427757384681524	Not Significant
PWY-7209	0.492189169714382	0	3.72494504855596	1.60905894190836	0.447298343914694	NA	Not Significant
PWY-7210	4.07842151283172	-0.672738767516995	3.55192512339256	2.12229576793359	NA	NA	Not Significant
PWY-7211	18884.6189589647	-0.0396070800135052	0.00959558670005851	17.1350604772767	0.000190181773857946	0.00103279268858968	Not Significant
PWY-7219	20876.8363796213	0.000747131221976696	0.00940159277082125	0.404818902087499	0.816760436054848	0.870172562663339	Not Significant
PWY-722	438.172633409295	-0.96002006536238	0.240290904370171	18.7318811293494	8.55901317570085e-05	0.000510405733162387	Not Significant
PWY-7220	20931.5558312581	-0.00702665159313868	0.00775527351969977	5.58485442511946	0.0612723123541239	0.130915159182855	Not Significant
PWY-7221	19823.213036973	-0.00876222176679257	0.0102536019602691	3.33554056004394	0.188667272179173	0.29273374373832	Not Significant
PWY-7222	20931.5558312581	-0.00702665159313868	0.00775527351969977	5.58485442511946	0.0612723123541239	0.130915159182855	Not Significant
PWY-7228	20969.5536287318	-0.00878473352270787	0.00797336549482999	6.18701544927848	0.0453426256820327	0.104288039068675	Not Significant
PWY-7229	21637.0051818766	-0.00741539822545049	0.00797841399402541	2.28163182196965	0.319558184387779	0.438411403844286	Not Significant
PWY-7234	16662.7381512047	-0.0120765456074939	0.00907003636879872	2.64153360391003	0.266930540609786	0.38246766712149	Not Significant
PWY-7237	7283.87671803652	-0.0162295162905288	0.0926824264760738	0.106081814470087	0.948341217671716	0.953952642495508	Not Significant
PWY-7242	7894.1116481216	-0.262306955038487	0.0543800903893885	43.5075718949963	3.56821325761414e-10	7.34300728277436e-09	Not Significant
PWY-7254	5297.65864951161	0.588297127093023	0.140555616303653	22.9394073534449	1.04416945368464e-05	7.29054029269097e-05	Not Significant
PWY-7255	5939.09363325445	0.0775287102626788	0.123735592870179	5.10121246040109	0.0780343448823095	0.153323763060216	Not Significant
PWY-7295	2719.30620380008	-0.68426109691626	0.145208484078744	23.0975391981699	9.64790659714622e-06	6.90776155394445e-05	Not Significant
PWY-7315	1514.49358074182	1.40622022180417	0.211045463075983	47.4778532576079	4.90134371037541e-11	1.27761692717119e-09	Up
PWY-7316	103.867585213518	1.61408908201993	0.789067853341703	4.18311002950708	0.123494949961083	0.213657192189308	Not Significant
PWY-7323	14270.3647169891	0.0500054863467013	0.0237094847774862	4.57348313298201	0.101596970063611	0.189163882356532	Not Significant
PWY-7328	10375.5020198705	-0.102714287261892	0.0309071074113034	11.1719875315345	0.00375002127468256	0.0124259179525498	Not Significant
PWY-7332	1374.52232334995	0.316276705193221	0.1970257157373	3.2847789157789	0.19351708847304	0.29789441572031	Not Significant
PWY-7347	111.961644948092	0.955243188757112	0.483448642639892	3.87636326926543	0.143965493782336	0.233798830241064	Not Significant
PWY-7371	1510.18574257886	0.60293366556168	0.2261183241966	7.07120952997275	0.029141128125321	0.0744717718758203	Not Significant
PWY-7373	12.2145586452772	1.05856506462816	3.54005881663688	2.90021632862276	0.234544917332246	0.347375237412531	Not Significant
PWY-7374	1682.45636004059	0.556053584105311	0.217391899437541	6.56534345691682	0.0375278585008516	0.0905764979866232	Not Significant
PWY-7376	7569.1364809673	-0.0380179978716218	0.0520503050272322	0.893740033403162	0.639627043704474	0.749612968316222	Not Significant
PWY-7377	1959.71141127812	1.95018908057656	0.307668570825521	42.3176188035598	6.46912932371035e-10	1.13880521893318e-08	Up
PWY-7391	939.677958503859	0.738530334564604	0.295179880354232	6.59711439808734	0.0369364208782847	0.0901412225634815	Not Significant
PWY-7392	14125.7308890821	0.0799861876112726	0.0466790410132511	5.91491912701088	0.0519507271976291	0.116739852495822	Not Significant
PWY-7398	281.963815142099	-0.0974041967689981	0.220173788099628	0.295923965754781	0.862463902714729	0.894482469767088	Not Significant
PWY-7400	15074.4700334737	0.0803336644394673	0.0337596337964505	5.76668370107018	0.0559474819535703	0.122895873280034	Not Significant
PWY-7431	7587.05761151812	-0.0296977000723881	0.0783853916042019	1.9580052067576	0.375685619615116	0.499636317243233	Not Significant
PWY-7446	1.7454721481956	-2.37974290310611	2.15700413495157	2.48555315040777	NA	NA	Not Significant
PWY-7456	977.787830989486	-0.0216751375907452	0.41431892305827	5.82867950849942	0.0542398308311434	0.120498715085097	Not Significant
PWY-7527	822.802002428844	0.964916906356537	0.341801188973039	35.8355090455832	1.65355285947164e-08	2.15513056017804e-07	Not Significant
PWY-7539	17626.3303999671	0.0197986206801675	0.0116769658651379	4.27454848810092	0.117975978880297	0.206854743238547	Not Significant
PWY-7560	16038.8954099248	-0.0354124617907859	0.0178019361710174	5.23486560983457	0.0729900020876097	0.145795554083689	Not Significant
PWY-7616	3033.14660962254	0.556826370265988	0.180515964830302	9.52576252903475	0.0085409651314451	0.0265041060825003	Not Significant
PWY-7663	25787.6625648869	-0.0028962810150584	0.0312629486759818	8.43196835084132	0.0147577903629966	0.0409240853328487	Not Significant
PWY-7664	20357.8131047595	-0.0545870276715214	0.0560487318728489	1.70217962193851	0.426949384193068	0.552772215958574	Not Significant
PWY-841	19913.0253269327	-0.00530703942326064	0.00783101523016724	1.75093068470454	0.41666808125308	0.541253221827091	Not Significant
PWY-922	1156.20299925147	0.651727886161438	0.270082781390424	6.00867660801049	0.0495715447712241	0.112037421997391	Not Significant
PWY0-1061	14793.1514383661	-0.00927757494302341	0.0429107779193942	0.972214777700685	0.615015757931922	0.72870048894358	Not Significant
PWY0-1241	2537.68225673634	0.189943907110598	0.0952804340966275	7.42500137887566	0.0244163890584419	0.0640725377305422	Not Significant
PWY0-1261	18250.5055098901	-0.00127860833742532	0.0220793969267278	4.1615898556941	0.124830941155853	0.21410379070103	Not Significant
PWY0-1277	628.097667408026	-0.00319096087333738	0.514835001675763	0.230741636974017	0.891035670138656	0.916828807958459	Not Significant
PWY0-1296	5181.41290046048	-0.235535620795923	0.0949778011723853	17.7713098200801	0.00013835953841178	0.000772836850271513	Not Significant
PWY0-1297	7255.23410636683	0.199961211550665	0.0801960854749703	6.25720191475045	0.0437790031193936	0.101287516092798	Not Significant
PWY0-1298	4119.91062755903	0.200912493551164	0.102990123002019	7.37810773158941	0.0249956400882016	0.0647238097648135	Not Significant
PWY0-1319	24318.0809829126	-0.0896404709204464	0.0252416558809349	13.3636307664398	0.00125350032233257	0.00490118626032034	Not Significant
PWY0-1338	112.879896628282	2.46912842515997	0.498592161490033	31.9018013686495	1.18198469042103e-07	1.28376670542951e-06	Up
PWY0-1415	9705.62764351844	0.109817041284389	0.0731233097648874	3.87658417296387	0.143949593405452	0.233798830241064	Not Significant
PWY0-1479	13476.9380115434	-0.100949893082735	0.0303863324505214	11.5871351962192	0.00304709196249556	0.0105434774985466	Not Significant
PWY0-1533	3941.93205177132	-0.119017094363241	0.104212212538504	15.5668893904033	0.000416574727284234	0.00198635022400165	Not Significant
PWY0-1586	23764.9650458542	-0.158012450157222	0.0485202909798501	10.7383725525882	0.00465792002853669	0.015177056092982	Not Significant
PWY0-162	20036.165851437	0.00175627352212577	0.00848658226430899	0.750994466513959	0.686947620653326	0.785700654905284	Not Significant
PWY0-166	16966.3398201995	-0.0721573011816259	0.0112138555525446	42.2478288575235	6.69885422901872e-10	1.13880521893318e-08	Not Significant
PWY0-321	2582.94743315427	0.171001017041379	0.115780292310437	8.973444087308	0.0112574849389898	0.0333460349329167	Not Significant
PWY0-41	865.454394437855	0.318768979689316	0.167292606784461	3.82492044333446	0.14771652379497	0.238120169139578	Not Significant
PWY0-42	4286.98277635974	-0.0753789049139057	0.0851182386414717	0.786098970060038	0.674995344594776	0.78056608682219	Not Significant
PWY0-781	15514.7738879507	0.0519035408997077	0.0266149777600332	4.16131261858288	0.124848246239987	0.21410379070103	Not Significant
PWY0-845	2151.61435095131	0.967342009804159	0.212388637453796	27.8338567172924	9.03555447931425e-07	8.02932227593607e-06	Not Significant
PWY0-862	18917.9786996403	-0.058747593421393	0.0601670430876865	1.64086550686181	0.440241097431519	0.564374652772866	Not Significant
PWY1G-0	4981.89477031721	0.144702871423605	0.15267892256949	4.43678306821857	0.108783943441989	0.197175619527646	Not Significant
PWY490-3	2196.74143393371	0.769495166465531	0.167858363728329	20.9334070566206	2.84687510019221e-05	0.00018248002691396	Not Significant
PWY4FS-7	21142.740471075	-0.0153838378192821	0.0110560008225231	3.02228383001875	0.220657861514998	0.330564076062698	Not Significant
PWY4FS-8	21142.740471075	-0.0153838378192821	0.0110560008225231	3.02228383001875	0.220657861514998	0.330564076062698	Not Significant
PWYG-321	21539.8123477808	-0.055595530564144	0.0560074489919295	1.66985165144609	0.433906664952519	0.558083901304062	Not Significant
PYRIDNUCSAL-PWY	13536.4313457692	-0.0260355540648088	0.0228106830495789	3.2324103814193	0.198651113637381	0.304598374243985	Not Significant
PYRIDNUCSYN-PWY	15678.8501613621	-0.0217947518761193	0.0146407438667808	4.24794811969187	0.119555562220861	0.20868850369802	Not Significant
PYRIDOXSYN-PWY	1414.64340688656	1.3418028778282	0.296800573221383	26.9786899034418	1.38564482130642e-06	1.20397138917958e-05	Up
REDCITCYC	23353.4941524312	-0.019952967453719	0.0242164532037952	3.62223571046042	0.163471297382975	0.259826330393264	Not Significant
RHAMCAT-PWY	3571.32534248691	0.0114075901380651	0.133239175371569	0.114837135951689	0.94419877527341	0.953952642495508	Not Significant
RIBOSYN2-PWY	18110.9703913969	-0.0185675006154336	0.00837840940830215	6.91613075808584	0.0314906255495928	0.0794376425154245	Not Significant
RUMP-PWY	1104.430564373	0.749716502158765	0.281172390777006	21.9489764536911	1.71332724642887e-05	0.000115501888509256	Not Significant
SALVADEHYPOX-PWY	25761.7309550483	-0.103700184856159	0.0456264364389414	6.79801222485304	0.033406455727355	0.0837302832653578	Not Significant
SER-GLYSYN-PWY	23915.8414684991	0.029568596327968	0.018249685458147	3.34878059288843	0.187422416766915	0.291960816557226	Not Significant
SO4ASSIM-PWY	17918.629622344	-0.109442692697283	0.0251153808346223	29.8361504655024	3.32018471426356e-07	3.22866219359314e-06	Not Significant
SUCSYN-PWY	363.423979685457	0.916283673438274	0.450445304586564	4.10192610722331	0.128610984653824	0.21907223661626	Not Significant
SULFATE-CYS-PWY	20564.552293015	-0.081162540462652	0.0207775564040326	21.7199052093951	1.92124393731697e-05	0.000127323115167955	Not Significant
TCA	25796.5076739565	-0.0322386441734986	0.00892679872316497	14.7284155473284	0.000633527104585193	0.00281825991539349	Not Significant
TCA-GLYOX-BYPASS	18000.8848931314	-0.150569506213742	0.0263271147495574	33.7572684918892	4.67414612036287e-08	5.71122229081838e-07	Not Significant
TEICHOICACID-PWY	1473.03592412023	0.122060514677948	0.181317193955316	1.05182213301859	0.591016663519359	0.708857409313096	Not Significant
THISYN-PWY	5268.115279286	0.504282385709782	0.218293127035998	5.44896068011946	0.0655802733056069	0.137122389638996	Not Significant
THREOCAT-PWY	2.68292130681798	2.5839936376937	2.04400906414125	1.78123211397325	0.410402843318076	0.534891705791226	Not Significant
THRESYN-PWY	18799.5245116467	0.0128608690519122	0.0104965662015611	1.62933641260895	0.442786216666686	0.565404389550298	Not Significant
TRNA-CHARGING-PWY	16895.7188723897	-0.0298240500872044	0.0152026925805935	4.75157845532186	0.0929411085637382	0.175555427287061	Not Significant
TRPSYN-PWY	18595.7581099904	-0.00499908209242412	0.00954535060116319	0.330739058733428	0.847580440348044	0.884788178369258	Not Significant
TYRFUMCAT-PWY	11709.7099655319	-0.358067978909918	0.070846765344023	25.4837841646564	2.92594783877461e-06	2.43413958502313e-05	Not Significant
UBISYN-PWY	14860.2345440548	-0.174228661684988	0.0470491557429008	14.5637480421275	0.000687895224868288	0.0029885225880389	Not Significant
UDPNAGSYN-PWY	17685.4090808602	-0.0229842267227776	0.0163198407102291	2.20903099249296	0.331371394038779	0.453028724018051	Not Significant
VALDEG-PWY	68.2610591110544	-0.253213751369146	1.01991737479523	0.328377086225032	0.848582012502485	0.884788178369258	Not Significant
VALSYN-PWY	31549.3268232462	-0.0133623376782086	0.0100715020627537	2.47255210645443	0.290463878414905	0.40416859951619	Not Significant
