function	description	KO1	KO2	KO3	KO4	KO5	KO6	OE1	OE2	OE3	OE4	OE5	OE6	WT1	WT2	WT3	WT4	WT5	WT6
K07775	resD; two-component system, OmpR family, response regulator ResD	326.0	333.0	320.6	1156.8	148.1	389.24	774.9100000000002	713.9000000000002	486.8	554.28	296.0	990.1	177.0	90.0	262.0	192.2	250.0	154.0
K07776	regX3; two-component system, OmpR family, response regulator RegX3	3594.75	6549.5	4872.67	5248.5	2750.33	3884.97	3358.02	5092.75	5382.75	3623.64	4132.0	4052.33	6301.83	5692.25	5570.0	6223.25	5793.09	5258.5
K07777	degS; two-component system, NarL family, sensor histidine kinase DegS [EC:2.7.13.3]	455.16	556.5	359.5900000000001	964.5	379.16	407.22	809.9300000000002	750.0	548.66	640.64	461.0	1028.16	913.07	221.34	498.66	357.18	501.32	457.32
K07778	desK; two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]	7006.2	11734.25	9571.77	10344.3	6317.53	8101.07	5887.12	8238.85	10410.67	7085.509999999998	7595.25	7518.05	11474.58	10373.25	9458.0	11747.3	11056.12	9187.97
K07781	rcsA; LuxR family transcriptional regulator, capsular biosynthesis positive transcription factor	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	1.83	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
K07782	sdiA; LuxR family transcriptional regulator, quorum-sensing system regulator SdiA	4968.17	3527.0	5752.93	5729.0	7685.17	5507.97	2452.07	3092.8	3644.34	3982.5	3712.2	3707.67	4326.0	5720.87	3840.33	3978.05	5356.99	4372.67
K07783	uhpC; MFS transporter, OPA family, sugar phosphate sensor protein UhpC	27.0	22.0	34.35	53.1	74.75	17.3	42.9	77.3	2.5	12.16	38.65000000000001	44.5	8.75	8.2	34.25	22.2	48.75	28.25
K07784	uhpT; MFS transporter, OPA family, hexose phosphate transport protein UhpT	0.0	0.0	0.6	0.0	0.5	0.3	22.4	0.8	0.0	1.83	1.2	0.0	0.0	1.2	0.0	0.4	0.0	0.0
K07785	nrsD, nreB; MFS transporter, NRE family, putaive nickel resistance protein	0.0	5.33	0.0	0.0	0.0	0.0	17.33	26.33	8.0	0.0	28.0	18.33	0.0	0.0	0.0	16.33	0.0	0.0
K07786	emrY; MFS transporter, DHA2 family, multidrug resistance protein	0.0	0.0	0.6	0.0	0.5	0.3	0.4	0.8	0.0	0.0	1.2	0.0	0.0	1.2	0.0	0.4	0.0	0.0
K07787	cusA, silA; Cu(I)/Ag(I) efflux system membrane protein CusA/SilA	5295.67	4184.0	5778.01	5621.27	6968.42	6190.14	3388.57	4571.8	5145.88	4271.33	4446.15	4346.67	5404.75	6767.87	5636.08	5421.02	5622.91	5511.3600000000015
K07788	mdtB; multidrug efflux pump	5423.37	3835.0	5614.31	6060.76	7247.82	6568.14	3105.57	3507.8	4414.81	3992.73	4059.15	4122.17	5162.08	6290.37	4658.08	4719.55	5405.51	4940.16
K07789	mdtC; multidrug efflux pump	5512.37	3840.33	5672.31	6143.43	7348.82	6682.47	3138.24	3507.8	4478.48	4020.4	4084.15	4188.84	5260.75	6348.37	4749.75	4746.22	5498.51	4995.16
K07791	dcuA; anaerobic C4-dicarboxylate transporter DcuA	58.0	119.0	48.4	69.0	38.3	36.7	84.0	78.6	72.4	72.83	38.2	95.3	67.0	86.2	110.0	61.0	55.0	78.0
K07792	dcuB; anaerobic C4-dicarboxylate transporter DcuB	54.0	116.0	46.6	80.0	36.5	34.3	49.4	84.8	68.0	154.83	35.2	81.5	67.0	86.2	110.0	59.4	55.0	78.0
K07793	tctA; putative tricarboxylic transport membrane protein	11697.59	12628.25	13974.91	14103.6	15956.92	13969.09	7853.84	10228.5	10219.13	8882.42	11198.7	10691.59	12257.5	13999.84	12271.91	13301.1	13559.82	12162.36
K07794	tctB; putative tricarboxylic transport membrane protein	10086.67	10462.5	11131.08	11410.1	13253.75	11121.67	6171.17	8539.5	8195.04	7254.5	8973.95	8143.17	11015.25	12162.17	10176.58	10718.2	11594.08	10418.69
K07795	tctC; putative tricarboxylic transport membrane protein	11766.34	12128.0	12836.74	14131.1	16017.75	14340.51	7199.34	10063.0	10792.55	8947.0	10675.95	9593.84	13950.08	15468.34	12363.91	12674.35	14348.74	12715.7
K07796	cusC, silC; outer membrane protein, Cu(I)/Ag(I) efflux system	0.0	0.0	0.6	0.0	0.5	0.3	0.4	0.8	0.0	1.83	1.2	0.0	0.0	1.2	0.0	0.4	0.0	0.0
K07797	emrK; multidrug resistance protein K	0.0	0.0	0.6	0.0	0.5	0.3	0.4	0.8	0.0	0.0	1.2	0.0	0.0	1.2	0.0	0.4	0.0	0.0
K07798	cusB, silB; membrane fusion protein, Cu(I)/Ag(I) efflux system	5502.67	4485.0	7153.01	6166.27	7925.42	6638.64	3678.07	6012.8	6161.88	4894.83	4813.15	4773.67	6174.75	7726.87	6365.08	5766.02	6427.41	6642.8600000000015
K07799	mdtA; membrane fusion protein, multidrug efflux system	6353.37	4733.66	6656.81	7049.6	8077.82	7574.3	3860.91	4190.8	5187.15	4524.07	4841.15	5081.01	5830.42	7114.37	5644.42	5647.89	6219.51	5817.160000000002
K07803	zraP; zinc resistance-associated protein	0.0	0.0	0.6	0.0	0.5	0.3	0.4	0.8	0.0	1.83	1.2	0.0	0.0	1.2	0.0	0.4	0.0	0.0
K07804	pagC; putatice virulence related protein PagC	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07806	arnB, pmrH; UDP-4-amino-4-deoxy-L-arabinose-oxoglutarate aminotransferase [EC:2.6.1.87]	27.0	37.0	31.6	30.0	49.5	45.3	126.4	167.8	65.0	319.83	83.2	307.5	18.0	17.2	34.0	30.4	130.0	45.0
K07807	K07807; uncharacterized protein	86.0	76.0	192.0	255.5	199.0	106.0	143.5	278.5	98.0	365.5	166.0	386.5	44.5	57.5	99.5	113.5	254.0	130.0
K07810	cusF; Cu(I)/Ag(I) efflux system periplasmic protein CusF	56.0	44.0	72.35	72.1	142.75	62.3	6.9	67.3	48.5	48.33	68.64999999999999	72.5	56.75	58.2	67.25	50.2	97.75	15.25
K07811	torA; trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]	0.0	0.0	0.6	0.0	0.5	0.3	0.4	0.8	0.0	0.0	1.2	0.0	0.0	1.2	0.0	0.4	0.0	0.0
K07812	torZ; trimethylamine-N-oxide reductase (cytochrome c) [EC:1.7.2.3]	0.0	0.0	0.6	0.0	0.5	0.3	0.4	0.8	0.0	1.83	19.2	6.5	0.0	49.2	0.0	0.4	21.0	0.0
K07813	agrB; accessory gene regulator B	42.0	179.0	25.25	55.5	38.0	69.44	118.44	103.0	44.0	313.28	46.0	103.0	20.75	22.0	71.0	36.0	42.0	52.0
K07814	K07814; putative two-component system response regulator	7703.87	5836.83	8761.19	10051.5	12206.32	11246.079999999998	3676.5	4645.33	7610.8	5501.190000000001	5628.42	4825.66	8722.05	10188.01	6828.24	6736.669999999999	8319.35	7321.41
K07816	E2.7.6.5X; putative GTP pyrophosphokinase [EC:2.7.6.5]	1196.0	2225.5	1458.35	2044.6	912.6	1383.74	1784.68	1763.2	1431.3	1559.92	1266.0	2313.6	1422.75	1073.5	1563.5	1268.2	1075.5	1254.0
K07821	torY; trimethylamine-N-oxide reductase (cytochrome c), cytochrome c-type subunit TorY	0.0	0.0	0.6	0.0	0.5	0.3	0.4	0.8	0.0	0.0	1.2	0.0	0.0	1.2	0.0	0.4	0.0	0.0
K07823	pcaF; 3-oxoadipyl-CoA thiolase [EC:2.3.1.174]	666.75	699.5	759.25	598.85	766.25	751.25	612.5	813.5	549.25	786.25	782.2	937.5	524.75	642.0	757.75	624.8	715.75	737.5
K07862	sstT; serine/threonine transporter	176.0	172.0	88.35	116.1	141.75	131.3	488.9	270.3	393.5	291.33	230.65	633.0	96.75	27.2	104.25	55.2	120.75	192.25
K07966	B4GALT1; beta-1,4-galactosyltransferase 1 [EC:2.4.1.22 2.4.1.90 2.4.1.38 2.4.1.-]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07978	plmA; GntR family transcriptional regulator	40.0	74.33	173.0	38.0	117.0	151.32999999999996	986.33	577.33	641.0	255.0	781.17	995.99	867.33	868.0	683.0	511.33	1054.67	303.0
K07979	ytrA; GntR family transcriptional regulator	8570.95	8756.25	10418.48	11536.55	11222.83	10351.55	5045.09	5398.65	8485.32	6636.23	6241.0	6738.85	8665.66	9109.75	7296.17	8295.48	8984.44	7676.39
K08068	siaA, neuC1; UDP-N-acetylglucosamine 2-epimerase (hydrolysing) [EC:3.2.1.183]	143.0	197.0	504.0	122.0	34.0	136.0	64.0	38.0	421.5	220.0	33.0	123.0	154.0	142.0	83.0	68.0	65.0	79.17
K08070	E1.3.1.74; 2-alkenal reductase [EC:1.3.1.74]	576.16	674.5	503.0100000000001	610.0	398.66	402.0	425.66	780.0	1259.66	736.0	626.0	624.66	1322.3200000000004	773.34	784.16	1144.18	781.3199999999998	655.3199999999998
K08081	TR1; tropinone reductase I [EC:1.1.1.206]	288.75	186.5	338.5	353.75	392.5	486.25	187.5	233.0	297.75	236.75	429.25	321.0	243.0	256.5	297.0	411.0	339.0	382.25
K08082	algZ; two-component system, LytTR family, sensor histidine kinase AlgZ [EC:2.7.13.3]	6307.12	4574.5	6418.71	6401.85	8707.82	6816.59	3814.67	4116.5	5060.8600000000015	4567.65	5053.700000000002	4691.17	5902.08	7043.67	6002.08	6041.15	6296.01	6287.64
K08083	algR; two-component system, LytTR family, response regulator AlgR	6638.12	4959.5	7060.38	6933.85	9260.82	7291.92	4130.67	4463.5	5299.190000000001	4968.32	5505.700000000002	5064.17	6197.75	7506.67	6375.08	6509.15	6793.34	6674.97
K08084	fimT; type IV fimbrial biogenesis protein FimT	11307.41	7894.83	10306.0	12022.6	15354.06	13456.93	6470.68	6857.5	8967.580000000002	7710.39	8466.4	8289.18	11071.08	13913.01	10148.91	10833.62	11355.76	10458.76
K08085	fimU; type IV fimbrial biogenesis protein FimU	27.0	37.0	31.0	30.0	49.0	45.0	97.0	167.0	65.0	318.0	82.0	301.0	18.0	16.0	34.0	30.0	130.0	45.0
K08086	fimV; pilus assembly protein FimV	6746.12	4722.5	6648.79	7333.95	9611.07	8195.26	3374.17	3945.0	5294.73	4535.48	4833.15	4718.67	6244.16	7682.67	5671.33	5833.95	6707.43	6013.330000000001
K08087	fimW; fimbrial protein FimW	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.5	0.0	0.0	0.0	0.0	0.0	0.0
K08092	dlgD; 3-dehydro-L-gulonate 2-dehydrogenase [EC:1.1.1.130]	136.0	68.0	33.6	51.0	74.5	21.3	147.4	113.8	193.0	313.0	141.2	93.0	145.0	167.2	253.0	228.4	100.0	155.0
K08093	hxlA; 3-hexulose-6-phosphate synthase [EC:4.1.2.43]	283.75	315.75	175.0	738.0	229.0	323.69	589.7700000000002	524.5	430.75	450.89	298.75	760.25	224.25	186.0	351.0	195.25	226.75	209.0
K08094	hxlB; 6-phospho-3-hexuloisomerase [EC:5.3.1.27]	265.25	287.75	168.5	730.0	185.0	273.69	589.2700000000002	488.0	408.75	437.89	287.75	745.25	189.25	146.0	304.5	171.25	210.25	193.0
K08095	E3.1.1.74; cutinase [EC:3.1.1.74]	1011.0	1396.0	1144.0	783.0	390.0	622.0	591.0	964.0	1723.0	1027.0	706.0	792.0	1078.0	885.0	1263.0	1595.75	1499.0	830.0
K08096	gch3; GTP cyclohydrolase IIa [EC:3.5.4.29]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	3.0	0.0	0.0
K08097	comA; phosphosulfolactate synthase [EC:4.4.1.19]	531.0	502.0	1086.0	526.0	191.0	438.0	668.5	735.0	861.0	701.0	667.0	596.5	652.0	637.0	829.5	868.0	598.0	899.0
K08100	E1.3.3.5; bilirubin oxidase [EC:1.3.3.5]	532.0	516.75	611.5	463.0	274.5	404.0	329.75	561.75	1487.5	731.5	574.25	557.75	672.25	791.25	572.0	1270.0	585.0	511.0
K08137	galP; MFS transporter, SP family, galactose:H+ symporter	33.0	0.0	21.6	35.0	36.5	33.3	77.4	0.8	12.0	8.83	37.2	26.0	27.0	12.2	58.0	22.4	25.0	52.0
K08138	xylE; MFS transporter, SP family, xylose:H+ symportor	0.0	0.0	7.6	27.0	18.5	8.3	31.4	0.8	10.0	0.0	1.2	6.5	0.0	26.2	12.0	81.4	10.0	0.0
K08139	HXT; MFS transporter, SP family, sugar:H+ symporter	774.45	858.5	994.8	1004.0	493.4	743.25	528.25	910.25	1755.85	956.15	754.0	811.5	993.5	1026.75	857.5	1492.2	972.02	880.8
K08151	tetA; MFS transporter, DHA1 family, tetracycline resistance protein	7661.42	5646.0	9220.59	9044.75	11623.97	9472.95	3643.91	5399.200000000002	6429.5	5551.55	5611.85	5250.97	6957.99	9227.77	6228.83	6733.45	7732.5	6972.43
K08152	lmrP; MFS transporter, DHA1 family, multidrug resistance protein B	0.0	23.0	38.0	0.0	10.5	29.0	169.5	48.0	26.0	0.0	8.0	3.5	11.0	0.0	7.0	0.0	0.0	18.0
K08153	blt; MFS transporter, DHA1 family, multidrug resistance protein	215.0	329.0	90.8	1132.0	114.8	186.9	651.58	565.3	361.4	660.03	193.5	728.8	133.0	44.5	134.0	81.6	117.5	136.0
K08154	emrD; MFS transporter, DHA1 family, 2-module integral membrane pump EmrD	0.0	0.0	0.6	0.0	0.5	0.3	29.4	0.8	0.0	1.83	1.2	6.5	0.0	12.2	0.0	0.4	8.0	0.0
K08156	araJ; MFS transporter, DHA1 family, arabinose polymer utilization protein	188.0	197.0	523.6	136.0	104.5	123.3	64.4	60.8	444.0	234.83	45.2	127.0	154.0	191.2	107.0	181.4	82.0	87.0
K08159	sotB; MFS transporter, DHA1 family, L-arabinose/isopropyl-beta-D-thiogalactopyranoside export protein	64.0	122.0	66.6	93.0	131.5	145.3	162.4	232.8	198.0	367.83	212.2	387.5	89.0	58.2	91.0	84.4	171.0	139.0
K08160	mdfA, cmr; MFS transporter, DHA1 family, multidrug/chloramphenicol efflux transport protein	327.0	296.0	269.6	569.0	367.5	666.3	139.4	112.8	210.0	85.83	188.2	484.5	169.0	206.2	184.0	183.4	402.0	171.0
K08161	mdtG; MFS transporter, DHA1 family, multidrug resistance protein	17.0	60.0	110.6	27.33	8.5	74.3	138.84	42.3	49.0	92.66	1.2	36.0	17.0	19.2	27.0	31.4	19.0	31.0
K08162	mdtH; MFS transporter, DHA1 family, multidrug resistance protein	192.0	233.0	157.6	227.5	222.0	209.8	164.4	175.3	204.0	158.83	234.7	232.0	238.5	206.7	195.0	291.4	121.0	169.5
K08163	mdtL; MFS transporter, DHA1 family, multidrug resistance protein	0.0	0.0	0.6	0.0	0.5	0.3	0.4	0.8	0.0	1.83	1.2	0.0	0.0	1.2	0.0	0.4	0.0	0.0
K08164	ybcL; MFS transporter, DHA1 family, putative efflux transporter	40.0	103.0	94.0	523.0	55.0	139.22	193.54	254.0	44.0	119.64	54.0	111.0	58.0	17.0	85.0	36.0	42.0	8.0
K08166	mmr; MFS transporter, DHA2 family, methylenomycin A resistance protein	1449.5	1623.0	2190.66	2052.66	1295.0	2204.84	730.0	934.0	1491.84	993.66	970.5	1227.5	1786.16	2008.0	1172.5	1620.5	2221.52	1535.34
K08167	smvA, qacA, lfrA; MFS transporter, DHA2 family, multidrug resistance protein	5892.25	10230.5	8166.84	9474.5	6259.99	6403.75	4631.52	7222.25	8891.75	6034.08	6448.5	5944.0	9855.0	8895.75	8159.5	10592.25	10070.94	7879.0
K08168	tetB; MFS transporter, DHA2 family, metal-tetracycline-proton antiporter	92.0	201.0	151.8	1044.0	105.8	353.8400000000001	385.7000000000001	492.8	125.4	335.28	103.0	259.8	122.0	58.0	196.0	161.6	102.0	38.0
K08169	yebQ; MFS transporter, DHA2 family, multidrug resistance protein	1757.17	1737.0	2290.26	2094.66	2757.17	2308.640000000001	1563.0700000000004	1517.8	1773.41	1687.66	1730.2	1708.67	2107.33	2499.87	2247.83	2113.05	1899.66	2018.38
K08170	norB, norC; MFS transporter, DHA2 family, multidrug resistance protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K08172	shiA; MFS transporter, MHS family, shikimate and dehydroshikimate transport protein	55.0	85.0	35.6	64.33	29.5	153.3	54.4	77.8	35.0	33.83	83.2	72.0	56.0	43.2	50.0	99.4	76.0	101.0
K08173	ydfJ; MFS transporter, MHS family, metabolite:H+ symporter	78.75	169.75	81.6	141.0	68.0	183.55	106.4	112.3	95.75	88.08	136.95	107.25	88.25	79.2	133.5	105.65	89.75	103.0
K08174	glcP; MFS transporter, FHS family, glucose/mannose:H+ symporter	40.0	80.0	56.0	521.0	55.0	94.0	193.54	216.0	44.0	206.75	46.0	111.0	58.0	17.0	71.0	36.0	42.0	4.0
K08175	NAGLT1; MFS transporter, FHS family, Na+ dependent glucose transporter 1	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	37.0	21.0	12.0	0.0
K08177	oxlT; MFS transporter, OFA family, oxalate/formate antiporter	740.5	679.0	689.2	1183.66	663.6	895.3199999999998	974.37	804.4	667.4	654.47	562.2	1156.1	578.0	426.2	529.0	562.5999999999998	533.0	633.1399999999999
K08178	JEN; MFS transporter, SHS family, lactate transporter	309.0	635.0	474.0	348.33	306.0	386.0	196.0	200.0	188.0	269.83000000000004	249.0	215.5	359.0	365.0	345.0	428.0	995.0	264.0
K08191	exuT; MFS transporter, ACS family, hexuronate transporter	3192.7	1999.0	3802.73	3876.99	3908.9	3654.47	1479.9	1491.8	2951.1	2764.89	1838.2	2373.5	2477.33	3407.2	1910.67	2486.9300000000007	2734.77	2093.14
K08194	dgoT; MFS transporter, ACS family, D-galactonate transporter	85.5	45.0	142.6	303.66	100.5	137.3	177.4	286.8	101.4	419.49	190.2	436.5	24.0	42.2	112.0	116.4	240.0	100.54
K08195	pcaK; MFS transporter, AAHS family, 4-hydroxybenzoate transporter	1132.0	977.0	1015.41	1736.41	1313.25	2106.34	693.5	829.5	1249.44	1067.8200000000004	928.45	1538.5	1213.41	1650.0	871.25	973.8	1357.09	879.0699999999998
K08217	mef; MFS transporter, DHA3 family, macrolide efflux protein	80.0	156.0	67.8	93.0	90.3	102.4	226.93	130.8	110.4	309.64	167.0	308.3	77.0	58.0	72.0	85.6	101.0	104.0
K08218	ampG; MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG	14494.24	10846.83	15701.43	16796.6	19260.39	18394.73	8624.07	8378.630000000001	12951.18	10263.04	10935.24	11563.99	14310.4	17645.04	12964.91	12978.399999999998	14958.45	13133.39
K08219	UMF2; MFS transporter, UMF2 family, putative MFS family transporter protein	0.0	0.0	0.6	0.0	0.5	0.3	29.4	0.8	0.0	1.83	1.2	6.5	0.0	1.2	0.0	0.4	0.0	0.0
K08221	yitG, ymfD, yfmO; MFS transporter, ACDE family, multidrug resistance protein	224.0	207.0	338.8	633.0	108.3	274.62	599.8700000000001	482.8	377.4	386.64	199.0	747.3	105.0	48.0	164.0	130.6	112.0	129.0
K08222	yqgE; MFS transporter, YQGE family, putative transporter	224.0	207.0	294.8	633.0	108.3	289.62	593.3700000000001	482.8	377.4	390.64	199.0	762.3	105.0	51.0	164.0	136.6	112.0	133.0
K08223	fsr; MFS transporter, FSR family, fosmidomycin resistance protein	4110.780000000002	4099.0	5137.7	5460.08	5011.53	5203.59	3446.43	4062.6	4969.03	4147.7	3642.4	4485.63	4416.99	4844.37	3768.0	4837.670000000001	5069.6	3809.4
K08224	ynfM; MFS transporter, YNFM family, putative membrane transport protein	2871.25	3279.75	3124.68	3618.68	3370.58	3869.1900000000014	1957.98	2356.55	3705.67	2886.91	2351.9	3426.25	3630.33	3761.95	2970.75	3552.7000000000007	3821.76	2788.92
K08225	entS; MFS transporter, ENTS family, enterobactin (siderophore) exporter	9.75	18.75	3.6	9.0	3.0	3.55	29.4	30.3	21.75	16.08	20.95	20.75	14.25	1.2	5.5	22.65	16.75	6.0
K08226	pucC; MFS transporter, BCD family, chlorophyll transporter	2274.0	1072.33	1381.0	1678.5	2501.5	1300.83	1080.33	1424.83	1016.0	1135.0	1492.67	911.49	2380.83	2575.5	1381.0	1359.33	2131.67	1821.5
K08227	lplT; MFS transporter, LPLT family, lysophospholipid transporter	10.5	16.0	13.1	17.0	29.5	65.3	49.9	28.8	26.5	13.33	16.2	32.5	55.0	41.7	83.5	34.9	39.5	33.0
K08234	yaeR; glyoxylase I family protein	3733.34	4954.41	6980.56	5480.58	6556.6399999999985	4958.200000000002	4793.83	6241.76	6467.91	4782.67	5463.04	5135.369999999999	6651.91	6509.54	6449.33	5977.04	6840.07	6247.09
K08246	CPI1; cycloeucalenol cycloisomerase [EC:5.5.1.9]	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	14.0	11.0	7.0	6.0	11.0	13.0	18.0	0.0	9.0	15.0
K08252	E2.7.10.1; receptor protein-tyrosine kinase [EC:2.7.10.1]	1407.6699999999996	834.0000000000001	1062.83	1043.0	1484.67	1020.67	679.17	815.0	853.34	769.67	1006.5	689.1700000000002	1260.0	1669.17	1095.33	1025.65	1390.49	1133.1699999999996
K08253	E2.7.10.2; non-specific protein-tyrosine kinase [EC:2.7.10.2]	514.3299999999998	699.0	503.67	586.0	572.33	548.0	462.33	589.0	448.33	414.0	549.0	551.33	851.6600000000002	478.67	681.33	561.34	545.6600000000002	612.6600000000002
K08256	pimA; phosphatidyl-myo-inositol alpha-mannosyltransferase [EC:2.4.1.345]	3234.83	5810.75	4094.84	4111.5	2369.66	3431.5	3024.58	4376.75	4816.33	3189.5	3671.25	3618.08	5966.91	5275.92	4849.83	5523.34	5557.0	4723.16
K08259	lytM; lysostaphin [EC:3.4.24.75]	0.0	21.32	0.0	0.0	6.0	8.66	79.32	195.32	32.0	4.0	281.34000000000003	80.63999999999999	4.66	0.0	0.0	125.32	17.34	16.0
K08261	E1.1.99.21; D-sorbitol dehydrogenase (acceptor) [EC:1.1.99.21]	781.17	698.0000000000001	1322.33	1239.33	1595.67	1225.67	613.67	807.0	833.3399999999998	1074.67	984.0	1040.17	775.0	1302.67	810.33	1048.65	1394.9899999999998	889.67
K08276	eco; ecotin	61.0	29.0	63.6	79.0	51.5	15.3	66.4	58.8	48.0	60.83	27.2	94.5	7.0	1.2	62.0	135.4	33.0	21.0
K08277	caiF; transcriptional activator CaiF	0.0	0.0	0.6	0.0	0.5	0.3	0.4	0.8	0.0	0.0	1.2	0.0	0.0	1.2	0.0	0.4	0.0	0.0
K08279	caiE; carnitine operon protein CaiE	32.0	25.0	35.6	20.0	8.5	14.3	74.4	49.8	144.0	91.0	66.2	65.0	94.0	132.2	94.0	136.4	62.0	81.0
K08281	pncA; nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]	7139.75	9281.83	8544.02	8267.17	7041.58	7913.38	5539.32	8067.05	7830.95	6241.25	7217.95	6889.67	9068.42	8931.45	8495.09	9257.4	9545.84	8641.52
K08282	E2.7.11.1; non-specific serine/threonine protein kinase [EC:2.7.11.1]	8816.51	9135.5	10128.16	10080.5	11368.51	9352.51	4780.51	5582.0	6922.52	6179.01	6969.0	6038.01	10130.0	11081.01	8783.49	9088.2	9941.47	8740.51
K08286	E2.7.11.-; protein-serine/threonine kinase [EC:2.7.11.-]	1158.0	735.0	1433.0	1330.0	1644.0	1176.0	355.0	289.0	758.0	662.0	566.0	409.0	784.0	934.0	566.0	732.0	916.0	746.0
K08289	purT; phosphoribosylglycinamide formyltransferase 2 [EC:2.1.2.2]	5030.42	3764.83	6011.01	6172.18	7722.75	6258.440000000001	3092.67	4893.13	5249.96	4285.719999999998	4189.57	4178.16	5685.41	6831.37	5047.58	4768.1799999999985	5683.08	5449.1100000000015
K08295	abmG; 2-aminobenzoate-CoA ligase [EC:6.2.1.32]	6011.84	5081.25	7460.99	7328.83	8450.34	7188.01	3028.09	4987.25	6793.55	4857.17	4717.25	4539.09	6684.08	8198.09	5470.66	6543.299999999998	7589.99	6223.280000000002
K08296	sixA; phosphohistidine phosphatase [EC:3.1.3.-]	14133.37	13769.91	16870.48	16506.85	16332.82	15978.05	11236.07	14142.13	16908.260000000002	12667.15	13495.070000000003	13653.08	16706.83	18850.370000000006	16262.92	17448.63	17038.94	16209.760000000002
K08297	caiA; crotonobetainyl-CoA dehydrogenase [EC:1.3.8.13]	0.0	0.0	0.6	0.0	0.5	0.3	0.4	0.8	0.0	0.0	1.2	0.0	0.0	1.2	0.0	0.4	0.0	0.0
K08298	caiB; L-carnitine CoA-transferase [EC:2.8.3.21]	0.0	0.0	0.6	0.0	0.5	0.3	0.4	0.8	0.0	0.0	1.2	0.0	0.0	1.2	0.0	0.4	0.0	0.0
K08299	caiD; crotonobetainyl-CoA hydratase [EC:4.2.1.149]	1348.25	1733.75	2006.1	1622.0	1850.0	1702.55	803.4	1097.8	965.75	974.25	1272.95	1242.75	1275.25	1481.2	1240.5	1545.65	2153.25	1230.0
K08300	rne; ribonuclease E [EC:3.1.26.12]	13364.12	14135.33	15764.98	15684.43	15971.15	15550.47	10413.15	12380.88	13774.64	10633.23	12925.07	12946.66	15707.41	17321.62	15156.75	16064.46	16654.77	14861.41
K08301	rng, cafA; ribonuclease G [EC:3.1.26.-]	9012.87	7272.83	9933.36	9998.1	11749.62	10697.34	6410.11	7638.1	9310.63	7757.29	7290.9000000000015	8163.14	9301.5	11143.87	9334.75	8916.819999999998	9364.51	9536.410000000002
K08302	gatY-kbaY; tagatose 1,6-diphosphate aldolase GatY/KbaY [EC:4.1.2.40]	83.75	116.75	60.2	37.0	18.5	79.85	184.8	152.1	93.75	64.08	87.15	112.25	78.25	20.4	59.5	82.05	100.75	58.0
K08303	K08303; putative protease [EC:3.4.-.-]	6979.42	6188.16	9528.49	10098.92	11281.27	9615.02	6058.280000000002	7552.4299999999985	9304.43	6889.44	6545.12	7959.43	8715.66	10216.97	7818.17	6780.379999999999	8901.5	7744.530000000002
